,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,0.6116252919297639,0.8246995441359304,0.6735258148561706,0.8279459901800328,0.9947976322909371,0.9867218967083754,0.9896209167602811,0.9912184840066849,0.9967544455863988,0.9971681638689175,0.9977240858591306,0.9953436176739036,0.9935347527920011,0.9959428742200447,0.9953854743710451,0.994366447242632,0.9957523593567859,0.9976874915433533,0.9930443190339003,0.9934186164776514,0.9837370615296147,0.9842633813024123,0.9882153963664139,0.9878451119986109,0.9853623188405797,0.9913415509078566,0.9910330525042055,0.9911584866110678,0.9888689368463439,0.987099358349134,0.9574357135873285,0.9699152081748016,0.9598832042655834
1,0.6116252919297639,0.0,0.6400837014647757,0.6963436385255648,0.7306214689265537,0.9970394241652124,0.9936179601541901,0.9958491996174045,0.9959352806349995,0.9977753747802766,0.9978957364382911,0.9986277225458288,0.997056086419678,0.9957536429386158,0.997076498294624,0.9971279134040892,0.9961396272479716,0.9972587204914722,0.9990944914898968,0.9960681188279346,0.9963275302641026,0.9899381754684035,0.9837511606313835,0.9910617968870397,0.9905951029674072,0.9869807077760682,0.9955482993582752,0.9956683441389378,0.9956867317721819,0.9941596708978956,0.9938912129476744,0.9759350174060519,0.9843759914829412,0.9763205272954747
2,0.8246995441359304,0.6400837014647757,0.0,0.8356283017233913,0.6732909379968204,0.9992937318703493,0.9985677456316242,0.9988167565476597,0.9990748072278557,0.9995740984885282,0.999454829934198,0.9997049180327869,0.999510561172206,0.9991213486436896,0.9994381654228274,0.999307471489048,0.9992577758483062,0.9993997500328904,0.9995266892334479,0.9980660213249288,0.9984917877844866,0.9951747472028913,0.9849937473947478,0.9956635649110127,0.994833255049319,0.9896024464831804,0.9978856435194974,0.9980553223595422,0.9979789143451834,0.9971648145076575,0.9972535702261563,0.9889845858130337,0.9927675023584231,0.9892194301698805
3,0.6735258148561706,0.6963436385255648,0.8356283017233913,0.0,0.8144117899066061,0.9960924691223084,0.9884812029006619,0.9901874262746297,0.9916407110098088,0.9964972418120686,0.9974764258713081,0.9975741505495785,0.9958578825209784,0.9935606578571162,0.9947741996309615,0.9956924601715936,0.9951082660804728,0.995174077904171,0.9989828550039466,0.9886905140097846,0.9887364642227939,0.9864830242687139,0.992902890773758,0.9910007911392406,0.9955267278013867,0.9904428161834979,0.986090276830765,0.9872597699787198,0.9866669747666142,0.9818654759066178,0.9818827451264585,0.931079179905471,0.9544805103334474,0.9428202450953453
4,0.8279459901800328,0.7306214689265537,0.6732909379968204,0.8144117899066061,0.0,0.9995069047345551,0.9979003164208471,0.9975165901782506,0.998519077515795,0.9994163531159328,0.9996949110066302,0.9997086268310983,0.9994557057630975,0.9988376998510534,0.9993729820785177,0.9992072176689967,0.9992930933116828,0.999301434934828,0.9999239720386053,0.9986603673252342,0.9989395546129375,0.9964093701996928,0.985731272294887,0.9941034575180917,0.9968051118210862,0.9873949579831933,0.998728112792947,0.998806534665387,0.998709856861132,0.998204727403775,0.9985212314590781,0.9910381707541951,0.9949017479721238,0.9912480198252741
5,0.9947976322909371,0.9970394241652124,0.9992937318703493,0.9960924691223084,0.9995069047345551,0.0,0.9481355840251727,0.9629642531194047,0.8304969636601337,0.5551265617919338,0.7838882050862521,0.6481874845723938,0.5831315186153896,0.5689062321531162,0.76509817798975,0.5584916093701098,0.5682339100151397,0.7994361201047444,0.9987852004250106,0.9994253134860375,0.9880356537518196,0.9990227920662931,0.9991984574509826,0.9970012203063352,0.998873619556641,0.9979277080395509,0.9987745739354928,0.9980479439757745,0.9983409068447581,0.99876020967334,0.9988901493924525,0.9984970099309947,0.9980984631941368,0.9983016223095066
6,0.9867218967083754,0.9936179601541901,0.9985677456316242,0.9884812029006619,0.9979003164208471,0.9481355840251727,0.0,0.4818938773509571,0.5458205105541851,0.93786081998363,0.9651118929709818,0.9515499947490921,0.9383858541481307,0.9327119184193754,0.9528306569705394,0.9420618011700376,0.9381856016013421,0.9563937966005246,0.9995182977748911,0.9994326948284976,0.9933535810988906,0.9992726144696237,0.9980389636620701,0.9908603968324584,0.99633795830233,0.9931125789485108,0.9988063286198925,0.998149843503602,0.9986637664937718,0.9981137850185783,0.9986988563225229,0.9962532251891906,0.9957933777419906,0.9956047118927621
7,0.9896209167602811,0.9958491996174045,0.9988167565476597,0.9901874262746297,0.9975165901782506,0.9629642531194047,0.4818938773509571,0.0,0.6526429607057725,0.9508153884901146,0.9646182867066562,0.9657307498078537,0.9556194969940174,0.9572474455916017,0.9743762893655336,0.9592111231017063,0.957922027313702,0.9748618574607827,0.9986783384070453,0.9992926270909289,0.9937025025806084,0.9986993549671883,0.9992263654649544,0.9941334080521164,0.9985018118149286,0.9970877645913268,0.9995385573765448,0.9996163491529628,0.9995331993533583,0.9994593125203505,0.9997039827771798,0.997163371388364,0.9973801106735298,0.9975371561983941
8,0.9912184840066849,0.9959352806349995,0.9990748072278557,0.9916407110098088,0.998519077515795,0.8304969636601337,0.5458205105541851,0.6526429607057725,0.0,0.8830817393840896,0.9268498451431957,0.8974489608628571,0.8841051188407852,0.8752707677349646,0.9073662991768299,0.8894156692440772,0.8689417002965725,0.9130645870947186,0.9995260808935591,0.9995269691741578,0.9916447019145775,0.9993568324438384,0.9987683261154595,0.9948703176414541,0.9975778107135296,0.9967686468989388,0.9993886847519572,0.99882788368495,0.9992309934972472,0.9990151369707608,0.9992711610816519,0.9983765309733638,0.9976443739525731,0.998201160541586
9,0.9967544455863988,0.9977753747802766,0.9995740984885282,0.9964972418120686,0.9994163531159328,0.5551265617919338,0.93786081998363,0.9508153884901146,0.8830817393840896,0.0,0.7610113293732282,0.5273522749068213,0.19210721260690955,0.34434839799357436,0.753259654984415,0.142825013281148,0.2561008481501712,0.7670228317017747,0.9986660042687864,0.9993224189316805,0.9835129775365856,0.9989337562381996,0.9992582738357292,0.9967277210780706,0.9989661817566811,0.9982041531918926,0.9993540236558173,0.9988246852819378,0.9993440381564311,0.9991886783755128,0.9992456752467954,0.9986585783911883,0.998293334101453,0.9984515148859088
10,0.9971681638689175,0.9978957364382911,0.999454829934198,0.9974764258713081,0.9996949110066302,0.7838882050862521,0.9651118929709818,0.9646182867066562,0.9268498451431957,0.7610113293732282,0.0,0.6765095467763963,0.7338160656137905,0.6740696641667332,0.6738355341680541,0.7421880941119736,0.7169532748331244,0.70907136745791,0.9981995268969612,0.9994315902987869,0.9522301631312634,0.9987792600491804,0.9998255522362023,0.9994794540514091,0.9998812704066489,0.9994882101750214,0.999690800369964,0.9990987789259108,0.999717131299936,0.9997125765146586,0.9996274097453847,0.9994896722419975,0.9992958646066032,0.9990681325867495
11,0.9977240858591306,0.9986277225458288,0.9997049180327869,0.9975741505495785,0.9997086268310983,0.6481874845723938,0.9515499947490921,0.9657307498078537,0.8974489608628571,0.5273522749068213,0.6765095467763963,0.0,0.5404601877705312,0.512798189994119,0.49172184994882884,0.528053002268115,0.4810438385265718,0.4758862554441406,0.9988815674398236,0.9994663504298844,0.9686456381097593,0.999170053055127,0.9994389871167398,0.998389748904832,0.9991104914806868,0.9986079674879056,0.9992446551237711,0.998925511102152,0.9992617970344183,0.9991870105918903,0.9992660947690309,0.9992442326964246,0.9987531535310809,0.9988332478479813
12,0.9953436176739036,0.997056086419678,0.999510561172206,0.9958578825209784,0.9994557057630975,0.5831315186153896,0.9383858541481307,0.9556194969940174,0.8841051188407852,0.19210721260690955,0.7338160656137905,0.5404601877705312,0.0,0.3127628272260714,0.7630510370768204,0.1581184874183478,0.23576353662514074,0.778474491188826,0.9982179262364028,0.9992653351667901,0.9769137588515024,0.9985579245313838,0.9992413860610807,0.9973300117407966,0.9988137639876996,0.9978855349445557,0.9994229893658744,0.999120489556657,0.9994746108972647,0.9995596687472962,0.9995211833611218,0.9988325995261728,0.9986392126380973,0.9987685046348539
13,0.9935347527920011,0.9957536429386158,0.9991213486436896,0.9935606578571162,0.9988376998510534,0.5689062321531162,0.9327119184193754,0.9572474455916017,0.8752707677349646,0.34434839799357436,0.6740696641667332,0.512798189994119,0.3127628272260714,0.0,0.6704588513379405,0.31426287230604366,0.20188975766865214,0.6944191926666018,0.9982461895358834,0.9991863303498779,0.979359596178482,0.9985081691220965,0.9985959230083427,0.9946439915134253,0.9978294308665185,0.9965724731510397,0.9993439321928688,0.9988872104733132,0.9993780936513526,0.9992668159429406,0.9992421733808458,0.9984007777715155,0.9978361184292384,0.9983913569517577
14,0.9959428742200447,0.997076498294624,0.9994381654228274,0.9947741996309615,0.9993729820785177,0.76509817798975,0.9528306569705394,0.9743762893655336,0.9073662991768299,0.753259654984415,0.6738355341680541,0.49172184994882884,0.7630510370768204,0.6704588513379405,0.0,0.7441252621631401,0.6860485244212213,0.2125890684071774,0.9982269859878301,0.999375378092985,0.9704671141644883,0.9987881864035784,0.9995318198630105,0.9994061089790024,0.9995915563559401,0.9995131674428431,0.999483212814255,0.998984290008404,0.9995568774964321,0.9995507779229961,0.999469758383171,0.999170750094233,0.9985531929436827,0.998864740363938
15,0.9953854743710451,0.9971279134040892,0.999307471489048,0.9956924601715936,0.9992072176689967,0.5584916093701098,0.9420618011700376,0.9592111231017063,0.8894156692440772,0.142825013281148,0.7421880941119736,0.528053002268115,0.1581184874183478,0.31426287230604366,0.7441252621631401,0.0,0.21986640554834846,0.7641865404008361,0.9974440657249889,0.996128222248026,0.9744910011173955,0.994379578555395,0.9991566954749173,0.9978243385089357,0.9986999061043298,0.9979903714500243,0.9981361624761168,0.997729085310333,0.9980848885739034,0.9980566685357307,0.9976150616768518,0.9972280648671863,0.996695181986926,0.9972004225597295
16,0.994366447242632,0.9961396272479716,0.9992577758483062,0.9951082660804728,0.9992930933116828,0.5682339100151397,0.9381856016013421,0.957922027313702,0.8689417002965725,0.2561008481501712,0.7169532748331244,0.4810438385265718,0.23576353662514074,0.20188975766865214,0.6860485244212213,0.21986640554834846,0.0,0.7116709847512099,0.9983649664241047,0.9992312320342269,0.9810177694117095,0.998662438802702,0.9989076968858859,0.9961944241518152,0.9984556199433727,0.9973703826403842,0.999517761847634,0.9990847480816273,0.9995908835211291,0.9995159169498417,0.9994852018235968,0.9988320458170047,0.9985773702618395,0.9985758312215851
17,0.9957523593567859,0.9972587204914722,0.9993997500328904,0.995174077904171,0.999301434934828,0.7994361201047444,0.9563937966005246,0.9748618574607827,0.9130645870947186,0.7670228317017747,0.70907136745791,0.4758862554441406,0.778474491188826,0.6944191926666018,0.2125890684071774,0.7641865404008361,0.7116709847512099,0.0,0.998353826724555,0.9993582279757594,0.9795666565413317,0.9986429905241304,0.9989722042928971,0.998634427511522,0.998898399823744,0.9988681380871534,0.9992484374591711,0.9986442496070559,0.9992740723229327,0.9990880428273559,0.999090698754322,0.9985353251103591,0.9980040129844208,0.9984432117133539
18,0.9976874915433533,0.9990944914898968,0.9995266892334479,0.9989828550039466,0.9999239720386053,0.9987852004250106,0.9995182977748911,0.9986783384070453,0.9995260808935591,0.9986660042687864,0.9981995268969612,0.9988815674398236,0.9982179262364028,0.9982461895358834,0.9982269859878301,0.9974440657249889,0.9983649664241047,0.998353826724555,0.0,0.9169030768622103,0.8846661951931855,0.9316118542605868,0.9998056102570171,0.9997717155575847,0.9998406688553735,0.9997591152052296,0.9876972566613722,0.9936734609573428,0.9825620857141482,0.9956148913046645,0.9901742725559974,0.9953111723803083,0.9952213340175271,0.9964011387441586
19,0.9930443190339003,0.9960681188279346,0.9980660213249288,0.9886905140097846,0.9986603673252342,0.9994253134860375,0.9994326948284976,0.9992926270909289,0.9995269691741578,0.9993224189316805,0.9994315902987869,0.9994663504298844,0.9992653351667901,0.9991863303498779,0.999375378092985,0.996128222248026,0.9992312320342269,0.9993582279757594,0.9169030768622103,0.0,0.8382553538608385,0.7025809839243881,0.9998260504760589,0.9997844500291483,0.9998682330045916,0.999749498997996,0.9251890844963281,0.9107853204131571,0.927905501482079,0.9088704115554798,0.9435818032289571,0.9687254719500255,0.9418650745981789,0.9724651626651292
20,0.9934186164776514,0.9963275302641026,0.9984917877844866,0.9887364642227939,0.9989395546129375,0.9880356537518196,0.9933535810988906,0.9937025025806084,0.9916447019145775,0.9835129775365856,0.9522301631312634,0.9686456381097593,0.9769137588515024,0.979359596178482,0.9704671141644883,0.9744910011173955,0.9810177694117095,0.9795666565413317,0.8846661951931855,0.8382553538608385,0.0,0.6600409237065186,0.9995676534390404,0.9990553482296389,0.9995546526290506,0.9993332835783765,0.8752578922597363,0.8529011049447528,0.8562661078739975,0.8756236690439533,0.8283407558691097,0.9156508043849658,0.8599020461227525,0.9193923274147557
21,0.9837370615296147,0.9899381754684035,0.9951747472028913,0.9864830242687139,0.9964093701996928,0.9990227920662931,0.9992726144696237,0.9986993549671883,0.9993568324438384,0.9989337562381996,0.9987792600491804,0.999170053055127,0.9985579245313838,0.9985081691220965,0.9987881864035784,0.994379578555395,0.998662438802702,0.9986429905241304,0.9316118542605868,0.7025809839243881,0.6600409237065186,0.0,0.9994425381813289,0.9990063258009281,0.9996222923079828,0.9992420320934704,0.9521989937739197,0.946174327816985,0.9440598092941536,0.9501244991594727,0.9311073568321496,0.9339711075441413,0.9156014041594913,0.9437308276408696
22,0.9842633813024123,0.9837511606313835,0.9849937473947478,0.992902890773758,0.985731272294887,0.9991984574509826,0.9980389636620701,0.9992263654649544,0.9987683261154595,0.9992582738357292,0.9998255522362023,0.9994389871167398,0.9992413860610807,0.9985959230083427,0.9995318198630105,0.9991566954749173,0.9989076968858859,0.9989722042928971,0.9998056102570171,0.9998260504760589,0.9995676534390404,0.9994425381813289,0.0,0.7930660888407367,0.5381008206330598,0.6587750114556286,0.9993923521656782,0.9993836617223821,0.999423511352134,0.999252513368511,0.9990774712107395,0.9956757156321032,0.9973415469052604,0.9970773098680076
23,0.9882153963664139,0.9910617968870397,0.9956635649110127,0.9910007911392406,0.9941034575180917,0.9970012203063352,0.9908603968324584,0.9941334080521164,0.9948703176414541,0.9967277210780706,0.9994794540514091,0.998389748904832,0.9973300117407966,0.9946439915134253,0.9994061089790024,0.9978243385089357,0.9961944241518152,0.998634427511522,0.9997717155575847,0.9997844500291483,0.9990553482296389,0.9990063258009281,0.7930660888407367,0.0,0.5622729029764205,0.32141683643293684,0.9988486358609684,0.9982626745392861,0.9984175385621735,0.99877617977138,0.998652479696497,0.9936607043307902,0.9958277535144447,0.9957405614714424
24,0.9878451119986109,0.9905951029674072,0.994833255049319,0.9955267278013867,0.9968051118210862,0.998873619556641,0.99633795830233,0.9985018118149286,0.9975778107135296,0.9989661817566811,0.9998812704066489,0.9991104914806868,0.9988137639876996,0.9978294308665185,0.9995915563559401,0.9986999061043298,0.9984556199433727,0.998898399823744,0.9998406688553735,0.9998682330045916,0.9995546526290506,0.9996222923079828,0.5381008206330598,0.5622729029764205,0.0,0.4503925767309065,0.9991641357571035,0.9991491374866722,0.9992348494340726,0.9990925929596667,0.9988393043212173,0.9959622668477096,0.996755765568799,0.9972518664407091
25,0.9853623188405797,0.9869807077760682,0.9896024464831804,0.9904428161834979,0.9873949579831933,0.9979277080395509,0.9931125789485108,0.9970877645913268,0.9967686468989388,0.9982041531918926,0.9994882101750214,0.9986079674879056,0.9978855349445557,0.9965724731510397,0.9995131674428431,0.9979903714500243,0.9973703826403842,0.9988681380871534,0.9997591152052296,0.999749498997996,0.9993332835783765,0.9992420320934704,0.6587750114556286,0.32141683643293684,0.4503925767309065,0.0,0.9988782415907804,0.9985336676242954,0.9986818827108613,0.9988253934165054,0.9986994087029486,0.9944381501699454,0.9961824643233939,0.996223130375769
26,0.9913415509078566,0.9955482993582752,0.9978856435194974,0.986090276830765,0.998728112792947,0.9987745739354928,0.9988063286198925,0.9995385573765448,0.9993886847519572,0.9993540236558173,0.999690800369964,0.9992446551237711,0.9994229893658744,0.9993439321928688,0.999483212814255,0.9981361624761168,0.999517761847634,0.9992484374591711,0.9876972566613722,0.9251890844963281,0.8752578922597363,0.9521989937739197,0.9993923521656782,0.9988486358609684,0.9991641357571035,0.9988782415907804,0.0,0.4861769973645499,0.318553739577716,0.2994858789534289,0.4229792970466403,0.9261357811541447,0.7750185264246071,0.9301605614844727
27,0.9910330525042055,0.9956683441389378,0.9980553223595422,0.9872597699787198,0.998806534665387,0.9980479439757745,0.998149843503602,0.9996163491529628,0.99882788368495,0.9988246852819378,0.9990987789259108,0.998925511102152,0.999120489556657,0.9988872104733132,0.998984290008404,0.997729085310333,0.9990847480816273,0.9986442496070559,0.9936734609573428,0.9107853204131571,0.8529011049447528,0.946174327816985,0.9993836617223821,0.9982626745392861,0.9991491374866722,0.9985336676242954,0.4861769973645499,0.0,0.48299775224667474,0.44234084942739604,0.44366395832424105,0.9058526897840774,0.7367627999715161,0.9090817580317612
28,0.9911584866110678,0.9956867317721819,0.9979789143451834,0.9866669747666142,0.998709856861132,0.9983409068447581,0.9986637664937718,0.9995331993533583,0.9992309934972472,0.9993440381564311,0.999717131299936,0.9992617970344183,0.9994746108972647,0.9993780936513526,0.9995568774964321,0.9980848885739034,0.9995908835211291,0.9992740723229327,0.9825620857141482,0.927905501482079,0.8562661078739975,0.9440598092941536,0.999423511352134,0.9984175385621735,0.9992348494340726,0.9986818827108613,0.318553739577716,0.48299775224667474,0.0,0.31318347393004436,0.36847912682417705,0.9206258877306943,0.7695443321743133,0.9220974238163995
29,0.9888689368463439,0.9941596708978956,0.9971648145076575,0.9818654759066178,0.998204727403775,0.99876020967334,0.9981137850185783,0.9994593125203505,0.9990151369707608,0.9991886783755128,0.9997125765146586,0.9991870105918903,0.9995596687472962,0.9992668159429406,0.9995507779229961,0.9980566685357307,0.9995159169498417,0.9990880428273559,0.9956148913046645,0.9088704115554798,0.8756236690439533,0.9501244991594727,0.999252513368511,0.99877617977138,0.9990925929596667,0.9988253934165054,0.2994858789534289,0.44234084942739604,0.31318347393004436,0.0,0.40105199516324064,0.8990412571022587,0.7109072810734822,0.9024806394814342
30,0.987099358349134,0.9938912129476744,0.9972535702261563,0.9818827451264585,0.9985212314590781,0.9988901493924525,0.9986988563225229,0.9997039827771798,0.9992711610816519,0.9992456752467954,0.9996274097453847,0.9992660947690309,0.9995211833611218,0.9992421733808458,0.999469758383171,0.9976150616768518,0.9994852018235968,0.999090698754322,0.9901742725559974,0.9435818032289571,0.8283407558691097,0.9311073568321496,0.9990774712107395,0.998652479696497,0.9988393043212173,0.9986994087029486,0.4229792970466403,0.44366395832424105,0.36847912682417705,0.40105199516324064,0.0,0.8868489337445883,0.6871523791206977,0.8924047457225094
31,0.9574357135873285,0.9759350174060519,0.9889845858130337,0.931079179905471,0.9910381707541951,0.9984970099309947,0.9962532251891906,0.997163371388364,0.9983765309733638,0.9986585783911883,0.9994896722419975,0.9992442326964246,0.9988325995261728,0.9984007777715155,0.999170750094233,0.9972280648671863,0.9988320458170047,0.9985353251103591,0.9953111723803083,0.9687254719500255,0.9156508043849658,0.9339711075441413,0.9956757156321032,0.9936607043307902,0.9959622668477096,0.9944381501699454,0.9261357811541447,0.9058526897840774,0.9206258877306943,0.8990412571022587,0.8868489337445883,0.0,0.6388816414281092,0.43339662063165924
32,0.9699152081748016,0.9843759914829412,0.9927675023584231,0.9544805103334474,0.9949017479721238,0.9980984631941368,0.9957933777419906,0.9973801106735298,0.9976443739525731,0.998293334101453,0.9992958646066032,0.9987531535310809,0.9986392126380973,0.9978361184292384,0.9985531929436827,0.996695181986926,0.9985773702618395,0.9980040129844208,0.9952213340175271,0.9418650745981789,0.8599020461227525,0.9156014041594913,0.9973415469052604,0.9958277535144447,0.996755765568799,0.9961824643233939,0.7750185264246071,0.7367627999715161,0.7695443321743133,0.7109072810734822,0.6871523791206977,0.6388816414281092,0.0,0.6485969229239679
33,0.9598832042655834,0.9763205272954747,0.9892194301698805,0.9428202450953453,0.9912480198252741,0.9983016223095066,0.9956047118927621,0.9975371561983941,0.998201160541586,0.9984515148859088,0.9990681325867495,0.9988332478479813,0.9987685046348539,0.9983913569517577,0.998864740363938,0.9972004225597295,0.9985758312215851,0.9984432117133539,0.9964011387441586,0.9724651626651292,0.9193923274147557,0.9437308276408696,0.9970773098680076,0.9957405614714424,0.9972518664407091,0.996223130375769,0.9301605614844727,0.9090817580317612,0.9220974238163995,0.9024806394814342,0.8924047457225094,0.43339662063165924,0.6485969229239679,0.0
